1500065, 20171218 16:00:00,  AAPL  190118C00097500@SMART Trades
1500066, 20171215 16:00:00,  AAPL  190118C00097500@SMART Trades
1500067, 20171214 16:00:00,  AAPL  190118C00097500@SMART Trades
1500068, 20171213 16:00:00,  AAPL  190118C00097500@SMART Trades
1500069, 20171212 16:00:00,  AAPL  190118C00097500@SMART Trades
1500070, 20171211 16:00:00,  AAPL  190118C00097500@SMART Trades
1500071, 20171208 16:00:00,  AAPL  190118C00097500@SMART Trades
1500072, 20171207 16:00:00,  AAPL  190118C00097500@SMART Trades
1500073, 20171206 16:00:00,  AAPL  190118C00097500@SMART Trades
1500074, 20171205 16:00:00,  AAPL  190118C00097500@SMART Trades
1500075, 20171204 16:00:00,  AAPL  190118C00097500@SMART Trades
1600002, 20180315 16:00:00,  AAPL  190118P00100000@SMART Trades
1600006, 20180309 16:00:00,  AAPL  190118P00100000@SMART Trades
1600011, 20180302 16:00:00,  AAPL  190118P00100000@SMART Trades
1600062, 20171221 16:00:00,  AAPL  190118P00100000@SMART Trades
1600067, 20171214 16:00:00,  AAPL  190118P00100000@SMART Trades
1600069, 20171212 16:00:00,  AAPL  190118P00100000@SMART Trades
1600079, 20171128 16:00:00,  AAPL  190118P00100000@SMART Trades
1600081, 20171124 16:00:00,  AAPL  190118P00100000@SMART Trades
1700001, 20171121 16:00:00,  AAPL  190118P00105000@SMART Trades
1700002, 20180315 16:00:00,  AAPL  190118P00105000@SMART Trades
1700003, 20180314 16:00:00,  AAPL  190118P00105000@SMART Trades
1700006, 20180309 16:00:00,  AAPL  190118P00105000@SMART Trades
1700008, 20180307 16:00:00,  AAPL  190118P00105000@SMART Trades
1700037, 20180125 16:00:00,  AAPL  190118P00105000@SMART Trades
1700040, 20180122 16:00:00,  AAPL  190118P00105000@SMART Trades
1700041, 20180119 16:00:00,  AAPL  190118P00105000@SMART Trades
1700044, 20180116 16:00:00,  AAPL  190118P00105000@SMART Trades
1700047, 20180111 16:00:00,  AAPL  190118P00105000@SMART Trades
1700052, 20180104 16:00:00,  AAPL  190118P00105000@SMART Trades
1700053, 20180103 16:00:00,  AAPL  190118P00105000@SMART Trades
1700055, 20180101 16:00:00,  AAPL  190118P00105000@SMART Trades
1700056, 20171229 16:00:00,  AAPL  190118P00105000@SMART Trades
1700057, 20171228 16:00:00,  AAPL  190118P00105000@SMART Trades
1700058, 20171227 16:00:00,  AAPL  190118P00105000@SMART Trades
1700060, 20171225 16:00:00,  AAPL  190118P00105000@SMART Trades
1700061, 20171222 16:00:00,  AAPL  190118P00105000@SMART Trades
1700062, 20171221 16:00:00,  AAPL  190118P00105000@SMART Trades
1700063, 20171220 16:00:00,  AAPL  190118P00105000@SMART Trades
1700064, 20171219 16:00:00,  AAPL  190118P00105000@SMART Trades
1700065, 20171218 16:00:00,  AAPL  190118P00105000@SMART Trades
1700066, 20171215 16:00:00,  AAPL  190118P00105000@SMART Trades
1700068, 20171213 16:00:00,  AAPL  190118P00105000@SMART Trades
1700069, 20171212 16:00:00,  AAPL  190118P00105000@SMART Trades
1700070, 20171211 16:00:00,  AAPL  190118P00105000@SMART Trades
1700072, 20171207 16:00:00,  AAPL  190118P00105000@SMART Trades
1700074, 20171205 16:00:00,  AAPL  190118P00105000@SMART Trades
1700075, 20171204 16:00:00,  AAPL  190118P00105000@SMART Trades
1700080, 20171127 16:00:00,  AAPL  190118P00105000@SMART Trades
1800001, 20171124 16:00:00,  AAPL  190118P00110000@SMART Trades
1800005, 20180312 16:00:00,  AAPL  190118P00110000@SMART Trades
1800009, 20180306 16:00:00,  AAPL  190118P00110000@SMART Trades
1800010, 20180305 16:00:00,  AAPL  190118P00110000@SMART Trades
1800020, 20180219 16:00:00,  AAPL  190118P00110000@SMART Trades
1800021, 20180216 16:00:00,  AAPL  190118P00110000@SMART Trades
1800057, 20171228 16:00:00,  AAPL  190118P00110000@SMART Trades
1800060, 20171225 16:00:00,  AAPL  190118P00110000@SMART Trades
1800061, 20171222 16:00:00,  AAPL  190118P00110000@SMART Trades
1800068, 20171213 16:00:00,  AAPL  190118P00110000@SMART Trades
1800070, 20171211 16:00:00,  AAPL  190118P00110000@SMART Trades
1900002, 20180315 16:00:00,  AAPL  190118P00115000@SMART Trades
1900003, 20180314 16:00:00,  AAPL  190118P00115000@SMART Trades
1900049, 20180109 16:00:00,  AAPL  190118P00115000@SMART Trades
1900050, 20180108 16:00:00,  AAPL  190118P00115000@SMART Trades
1900060, 20171225 16:00:00,  AAPL  190118P00115000@SMART Trades
1900061, 20171222 16:00:00,  AAPL  190118P00115000@SMART Trades
1900065, 20171218 16:00:00,  AAPL  190118P00115000@SMART Trades
1900069, 20171212 16:00:00,  AAPL  190118P00115000@SMART Trades
1900071, 20171208 16:00:00,  AAPL  190118P00115000@SMART Trades
1900074, 20171205 16:00:00,  AAPL  190118P00115000@SMART Trades
2000002, 20180315 16:00:00,  AAPL  190118P00120000@SMART Trades
2000062, 20171221 16:00:00,  AAPL  190118P00120000@SMART Trades
2000069, 20171212 16:00:00,  AAPL  190118P00120000@SMART Trades
2000071, 20171208 16:00:00,  AAPL  190118P00120000@SMART Trades
2000076, 20171201 16:00:00,  AAPL  190118P00120000@SMART Trades
2700001, 20171121 16:00:00,  AAPL  190118P00080000@SMART Trades
2700002, 20180315 16:00:00,  AAPL  190118P00080000@SMART Trades
2700004, 20180313 16:00:00,  AAPL  190118P00080000@SMART Trades
2700005, 20180312 16:00:00,  AAPL  190118P00080000@SMART Trades
2700007, 20180308 16:00:00,  AAPL  190118P00080000@SMART Trades
2700008, 20180307 16:00:00,  AAPL  190118P00080000@SMART Trades
2700009, 20180306 16:00:00,  AAPL  190118P00080000@SMART Trades
2700010, 20180305 16:00:00,  AAPL  190118P00080000@SMART Trades
2700011, 20180302 16:00:00,  AAPL  190118P00080000@SMART Trades
2700013, 20180228 16:00:00,  AAPL  190118P00080000@SMART Trades
2700014, 20180227 16:00:00,  AAPL  190118P00080000@SMART Trades
2700016, 20180223 16:00:00,  AAPL  190118P00080000@SMART Trades
2700017, 20180222 16:00:00,  AAPL  190118P00080000@SMART Trades
2700019, 20180220 16:00:00,  AAPL  190118P00080000@SMART Trades
2700020, 20180219 16:00:00,  AAPL  190118P00080000@SMART Trades
2700021, 20180216 16:00:00,  AAPL  190118P00080000@SMART Trades
2700022, 20180215 16:00:00,  AAPL  190118P00080000@SMART Trades
2700027, 20180208 16:00:00,  AAPL  190118P00080000@SMART Trades
2700032, 20180201 16:00:00,  AAPL  190118P00080000@SMART Trades
2700033, 20180131 16:00:00,  AAPL  190118P00080000@SMART Trades
2700034, 20180130 16:00:00,  AAPL  190118P00080000@SMART Trades
2700035, 20180129 16:00:00,  AAPL  190118P00080000@SMART Trades
2700036, 20180126 16:00:00,  AAPL  190118P00080000@SMART Trades
2700037, 20180125 16:00:00,  AAPL  190118P00080000@SMART Trades
2700039, 20180123 16:00:00,  AAPL  190118P00080000@SMART Trades
2700040, 20180122 16:00:00,  AAPL  190118P00080000@SMART Trades
2700042, 20180118 16:00:00,  AAPL  190118P00080000@SMART Trades
2700043, 20180117 16:00:00,  AAPL  190118P00080000@SMART Trades
2700048, 20180110 16:00:00,  AAPL  190118P00080000@SMART Trades
2700049, 20180109 16:00:00,  AAPL  190118P00080000@SMART Trades
2700050, 20180108 16:00:00,  AAPL  190118P00080000@SMART Trades
2700051, 20180105 16:00:00,  AAPL  190118P00080000@SMART Trades
2700052, 20180104 16:00:00,  AAPL  190118P00080000@SMART Trades
2700053, 20180103 16:00:00,  AAPL  190118P00080000@SMART Trades
2700054, 20180102 16:00:00,  AAPL  190118P00080000@SMART Trades
2700057, 20171228 16:00:00,  AAPL  190118P00080000@SMART Trades
2700059, 20171226 16:00:00,  AAPL  190118P00080000@SMART Trades
2700062, 20171221 16:00:00,  AAPL  190118P00080000@SMART Trades
2700063, 20171220 16:00:00,  AAPL  190118P00080000@SMART Trades
2700064, 20171219 16:00:00,  AAPL  190118P00080000@SMART Trades
2700065, 20171218 16:00:00,  AAPL  190118P00080000@SMART Trades
2700067, 20171214 16:00:00,  AAPL  190118P00080000@SMART Trades
2700070, 20171211 16:00:00,  AAPL  190118P00080000@SMART Trades
2700071, 20171208 16:00:00,  AAPL  190118P00080000@SMART Trades
2700073, 20171206 16:00:00,  AAPL  190118P00080000@SMART Trades
2700075, 20171204 16:00:00,  AAPL  190118P00080000@SMART Trades
2700076, 20171201 16:00:00,  AAPL  190118P00080000@SMART Trades
2700077, 20171130 16:00:00,  AAPL  190118P00080000@SMART Trades
2700079, 20171128 16:00:00,  AAPL  190118P00080000@SMART Trades
2700080, 20171127 16:00:00,  AAPL  190118P00080000@SMART Trades

2800010, 20180119 23:59:59,  AAPL  190118P00085000@SMART Trades
2900015, 20171215 23:59:59,  AAPL  190118P00090000@SMART Trades
3100010, 20180119 23:59:59,  AAPL  190118P00097500@SMART Trades
